,maid,longitude,latitude,horizontal_accuracy,city_hasc,postcode,Date,Hour,count,Y,Color,Magnitude,Depth
507,fb57a96e3d05a92cc974991a9b5951f9120c2001,128.2301,-3.627373,9.0,ID.MA.AM,97216.0,16-06-21,13:59:36,28,1.0,green,-,-
508,86d7d4bf72ba9728c9ba8b119b3b4908d5e39fb3,128.967651,-3.299853,7.0,ID.MA.MT,97544.0,16-06-21,13:59:39,51,1.0,green,-,-
509,79679bc4a1d3a388fb7926946188a60c40562bdc,128.2358,-3.62743,25.0,ID.MA.AM,97216.0,16-06-21,13:59:39,241,0.999,green,-,-
510,bb2bd02e9a2ad7d26ed1a8ddd56f1038780811ce,128.180455,-3.691843,6.0,ID.MA.AM,97126.0,16-06-21,13:59:39,2,1.0,green,-,-
511,79679bc4a1d3a388fb7926946188a60c40562bdc,128.2358,-3.62743,9.0,ID.MA.AM,97216.0,16-06-21,13:59:40,241,0.999,green,-,-
512,2260229280939f3e9dd7091f2e4047053a4a8d08,128.196541,-3.685914,15.0,ID.MA.AM,97122.0,16-06-21,13:59:40,9,0.999,green,-,-
513,79679bc4a1d3a388fb7926946188a60c40562bdc,128.2358,-3.62743,47.0,ID.MA.AM,97216.0,16-06-21,13:59:41,241,1.0,green,-,-
514,84f72e31e0fbd4d8041ca18a4246f1851cf41d3d,128.19715,-3.63861,3.0,ID.MA.AM,97222.0,16-06-21,13:59:45,50,1.0,green,-,-
515,84f72e31e0fbd4d8041ca18a4246f1851cf41d3d,128.19715,-3.638601,11.0,ID.MA.AM,97222.0,16-06-21,13:59:46,50,0.999,green,-,-
516,1c1310f88dd8bbf16379d381fee24afc04250a88,128.170622,-3.704359,10.0,ID.MA.AM,97115.0,16-06-21,13:59:48,3198,0.999,green,-,-
517,cb6813b3b87c672985cbb337ff6303ecd1cbe87d,129.511421,-3.303091,13.0,ID.MA.MT,97544.0,16-06-21,13:59:48,3,1.0,green,-,-
518,bb2bd02e9a2ad7d26ed1a8ddd56f1038780811ce,128.18046,-3.69184,6.0,ID.MA.AM,97126.0,16-06-21,13:59:49,2,0.999,green,-,-
519,ed4eb930adb4bd44ec49f517d78fb0abf81d1d0e,128.22113,-3.692114,5.0,ID.MA.AM,97128.0,16-06-21,13:59:52,162,0.999,green,-,-
520,5c05262d08fe85436782447d775023730d1f2bd5,128.66375,-3.567567,11.0,ID.MA.MT,97546.0,16-06-21,13:59:54,132,0.999,green,-,-
521,5d5d675ce361b3bdbcd623306b0a09a6af0fe5a1,128.220024,-3.621621,9.0,ID.MA.AM,97217.0,16-06-21,13:59:57,3,1.0,green,-,-
522,1c1310f88dd8bbf16379d381fee24afc04250a88,128.17062,-3.704359,2.0,ID.MA.AM,97115.0,16-06-21,13:59:57,3198,1.0,green,-,-
523,84f72e31e0fbd4d8041ca18a4246f1851cf41d3d,128.19715,-3.638601,5.0,ID.MA.AM,97222.0,16-06-21,13:59:57,50,0.999,green,-,-
524,62bdfd58b7facaeafe26566c0375eb9f20f06f7e,128.160734,-3.70954,7.0,ID.MA.AM,97117.0,16-06-21,13:59:58,14,0.999,green,-,-
525,5c957007d1ec52057c349488abc46609ac934f26,128.17357,-3.67568,9.0,,,16-06-21,13:59:59,76,0.999,green,-,-
526,140f962d382e43d961ef0e6346203e2478f61d25,129.003413,-2.820306,30.0,ID.MA.MT,97544.0,16-06-21,13:30:01,14,1.0,green,-,-
527,3ba938161f6433245992e6a38e9022208788ac76,128.105137,-3.699741,10.0,ID.MA.AM,97226.0,16-06-21,13:30:04,168,1.0,green,-,-
528,19a04dcbedeb23fc1dd4a8b3c1583bd26b191f41,128.11215,-3.761945,8.0,,,16-06-21,13:30:04,1,1.0,green,-,-
529,3ba938161f6433245992e6a38e9022208788ac76,128.10513,-3.699741,4.0,ID.MA.AM,97226.0,16-06-21,13:30:05,168,1.0,green,-,-
530,aa76a7be0ce117d70e3eef14a19a96c6491ceeec,128.12796,-2.974541,9.0,ID.MA.SB,97561.0,16-06-21,13:30:09,12,0.999,green,-,-
531,24af7e7eec197843db13c74f3248b432964e84f2,128.184442,-3.695278,10.0,ID.MA.AM,97124.0,16-06-21,13:30:11,262,0.999,green,-,-
532,7111a51d013c72a996a3b37fc83b76518b154cba,128.341319,-3.585585,7.0,,,16-06-21,13:30:13,3,0.999,green,-,-
533,a825a25a25f74873945b0510b0419871d46845b0,128.323265,-3.585585,8.0,ID.MA.MT,97544.0,16-06-21,13:30:14,18,1.0,green,-,-
534,3ba938161f6433245992e6a38e9022208788ac76,128.105137,-3.699741,8.0,ID.MA.AM,97226.0,16-06-21,13:30:17,168,1.0,green,-,-
535,a825a25a25f74873945b0510b0419871d46845b0,128.323265,-3.585585,8.0,ID.MA.MT,97544.0,16-06-21,13:30:19,18,0.999,green,-,-
536,140f962d382e43d961ef0e6346203e2478f61d25,129.003413,-2.820306,5.0,ID.MA.MT,97544.0,16-06-21,13:30:21,14,0.999,green,-,-
537,d186be3d7a2748b1fb8e4cfaa5ca34b8203345b3,128.240637,-3.639639,7.0,,,16-06-21,13:30:21,39,1.0,green,-,-
538,d186be3d7a2748b1fb8e4cfaa5ca34b8203345b3,128.240637,-3.639639,15.0,,,16-06-21,13:30:22,39,1.0,green,-,-
539,3ba938161f6433245992e6a38e9022208788ac76,128.105137,-3.699741,8.0,ID.MA.AM,97226.0,16-06-21,13:30:23,168,0.999,green,-,-
540,a825a25a25f74873945b0510b0419871d46845b0,128.323265,-3.585585,9.0,ID.MA.MT,97544.0,16-06-21,13:30:24,18,0.999,green,-,-
541,a39ffe76ec3f4745c3ee3baaf7a20077d5dcb2ec,128.08589,-3.693693,7.0,ID.MA.AM,97227.0,16-06-21,13:30:27,272,1.0,green,-,-
542,140f962d382e43d961ef0e6346203e2478f61d25,129.003413,-2.820306,5.0,ID.MA.MT,97544.0,16-06-21,13:30:28,14,0.999,green,-,-
543,d186be3d7a2748b1fb8e4cfaa5ca34b8203345b3,128.24063,-3.639639,14.0,,,16-06-21,13:30:35,39,1.0,green,-,-
544,a825a25a25f74873945b0510b0419871d46845b0,128.323265,-3.585585,7.0,ID.MA.MT,97544.0,16-06-21,13:30:39,18,1.0,green,-,-
545,f7b8aeec3b66d7dc560498d4b04e43e2595f4cda,128.191754,-3.649925,16.0,ID.MA.AM,97228.0,16-06-21,13:30:41,51,0.999,green,-,-
546,3ba938161f6433245992e6a38e9022208788ac76,128.105137,-3.699741,9.0,ID.MA.AM,97226.0,16-06-21,13:30:43,168,1.0,green,-,-
547,d186be3d7a2748b1fb8e4cfaa5ca34b8203345b3,128.240637,-3.639639,12.0,,,16-06-21,13:30:44,39,0.999,green,-,-
548,d186be3d7a2748b1fb8e4cfaa5ca34b8203345b3,128.240637,-3.639639,4.0,,,16-06-21,13:30:46,39,0.999,green,-,-
549,80dc40ae84ccc4ba0ceaf8f4783682c440f4776f,128.350904,-3.501469,6.0,ID.MA.MT,97544.0,16-06-21,13:30:48,5,0.999,green,-,-
550,84699c562426d2fbd238ab132092120db92eff73,128.957654,-3.301712,7.0,ID.MA.MT,97544.0,16-06-21,13:30:49,197,1.0,green,-,-
551,606ec54a05ddf2ddc9637ac8a68ad368b1552e84,128.182646,-3.698941,5.0,ID.MA.AM,97127.0,16-06-21,13:30:50,299,1.0,green,-,-
552,aae1c5362fa94d8681d372b2598baca0474fb0c2,129.906694,-2.99099,8.0,ID.MA.MT,97544.0,16-06-21,13:30:50,4,0.999,green,-,-
553,785d897ee763ab8c8027e745090e47a7e8f67025,128.137462,-3.675675,7.0,ID.MA.AM,97225.0,16-06-21,13:30:55,307,1.0,green,-,-
554,93a4d3718a7de3b9c873e466f619bbbccc3a8802,128.242643,-3.627205,12.0,ID.MA.AM,97215.0,16-06-21,13:30:56,132,1.0,green,-,-
555,93a4d3718a7de3b9c873e466f619bbbccc3a8802,128.242643,-3.627205,5.0,ID.MA.AM,97215.0,16-06-21,13:30:58,132,1.0,green,-,-
556,3ba938161f6433245992e6a38e9022208788ac76,128.10513,-3.699741,6.0,ID.MA.AM,97226.0,16-06-21,13:30:58,168,0.999,green,-,-
557,aa76a7be0ce117d70e3eef14a19a96c6491ceeec,128.12795,-2.97454,9.0,ID.MA.SB,97561.0,16-06-21,13:30:59,12,0.999,green,-,-
558,140f962d382e43d961ef0e6346203e2478f61d25,129.003413,-2.820306,14.0,ID.MA.MT,97544.0,16-06-21,13:31:00,14,1.0,green,-,-
559,a2a28e5408fbbeec5faf00e90d56398aac470b8c,128.238078,-3.621621,6.0,ID.MA.AM,97215.0,16-06-21,13:31:01,182,0.999,green,-,-
560,ae8e47dbfa18fe3e61da9ee000b53608144e7a5e,128.35397,-3.32908,12.0,ID.MA.SB,97566.0,16-06-21,13:31:06,3,0.999,green,-,-
561,9417d6425a2b55cfc31f8d05db48c06e26aa5881,129.799535,-2.903796,9.0,ID.MA.MT,97544.0,16-06-21,13:31:12,1,1.0,green,-,-
562,d186be3d7a2748b1fb8e4cfaa5ca34b8203345b3,128.240637,-3.639639,8.0,,,16-06-21,13:31:16,39,1.0,green,-,-
563,70d7663926396220e64b25cb3b0a3d9351732e02,128.228996,-3.626657,14.0,ID.MA.AM,97216.0,16-06-21,13:31:17,218,0.999,green,-,-
564,70d7663926396220e64b25cb3b0a3d9351732e02,128.228996,-3.626657,4.0,ID.MA.AM,97216.0,16-06-21,13:31:18,218,1.0,green,-,-
565,140f962d382e43d961ef0e6346203e2478f61d25,129.003413,-2.820306,2.0,ID.MA.MT,97544.0,16-06-21,13:31:22,14,1.0,green,-,-
566,3c3f61f15172eef5f393a79cca59e85fb09d116b,128.160575,-3.707946,10.0,ID.MA.AM,97117.0,16-06-21,13:31:23,2,1.0,green,-,-
567,e54e86198775ebae4d5df83abb199c508724c2ba,128.16483,-3.70254,11.0,ID.MA.AM,97117.0,16-06-21,13:31:23,1,0.999,green,-,-
568,140f962d382e43d961ef0e6346203e2478f61d25,129.003413,-2.820306,5.0,ID.MA.MT,97544.0,16-06-21,13:31:25,14,0.999,green,-,-
569,0095fbbdd8b7b4b32b4d954b85b89d92f2ba784d,128.253433,-3.632544,6.0,ID.MA.AM,97214.0,16-06-21,13:31:25,5,1.0,green,-,-
570,6222707468909575c46d6439a6a6c017c2d3da5b,128.184643,-3.686168,11.0,ID.MA.AM,97128.0,16-06-21,13:31:26,4,1.0,green,-,-
571,606ec54a05ddf2ddc9637ac8a68ad368b1552e84,128.18264,-3.69895,4.0,ID.MA.AM,97127.0,16-06-21,13:31:26,299,0.999,green,-,-
572,8d3314a10df5abc10ce66ad71409a8d2c8ca63e2,128.341946,-2.864211,10.0,ID.MA.SB,97562.0,16-06-21,13:31:27,1,0.999,green,-,-
573,3c3f61f15172eef5f393a79cca59e85fb09d116b,128.16057,-3.707946,11.0,ID.MA.AM,97117.0,16-06-21,13:31:30,2,1.0,green,-,-
574,78178365c1a379afb4fb7e215bf75a27b97375d3,128.194223,-3.693693,19.0,ID.MA.AM,97121.0,16-06-21,13:31:38,14,1.0,green,-,-
575,52e1269668f665724e71390f356e81c7184af527,128.203273,-3.072341,12.0,ID.MA.SB,97561.0,16-06-21,13:31:39,105,0.999,green,-,-
576,5c957007d1ec52057c349488abc46609ac934f26,128.173572,-3.675675,3.0,,,16-06-21,13:31:40,76,1.0,green,-,-
577,11375672c444b5f2e96edc0c6917a84a8d5ada6b,128.17842,-3.697959,4.0,ID.MA.AM,97126.0,16-06-21,13:31:42,2,0.999,green,-,-
578,8c12d5ddc5fe667b0620b0e13d58e7c5c461ccea,128.970263,-3.297297,9.0,ID.MA.MT,97544.0,16-06-21,13:31:44,312,1.0,green,-,-
579,3ba938161f6433245992e6a38e9022208788ac76,128.105137,-3.699741,19.0,ID.MA.AM,97226.0,16-06-21,13:31:45,168,0.999,green,-,-
580,07ef83686d58c7ec19a5ab326007e52b8a07e498,128.22028,-3.69101,13.0,ID.MA.AM,97128.0,16-06-21,13:31:46,3,0.999,green,-,-
581,11375672c444b5f2e96edc0c6917a84a8d5ada6b,128.17842,-3.697959,14.0,ID.MA.AM,97126.0,16-06-21,13:31:47,2,0.999,green,-,-
582,97dc9f0d080d2ea531150cccd3662c1459c2363a,128.162623,-3.714832,9.0,ID.MA.AM,97117.0,16-06-21,13:31:50,9,1.0,green,-,-
583,606ec54a05ddf2ddc9637ac8a68ad368b1552e84,128.182646,-3.698941,7.0,ID.MA.AM,97127.0,16-06-21,13:31:52,299,0.999,green,-,-
584,92eccba470d505ca1aa9f8c939ad162a35bcd9ef,128.192993,-3.705716,5.0,ID.MA.AM,97129.0,16-06-21,13:31:58,28,1.0,green,-,-
585,42e2952a0280336eaed618f9ad4171cbb8d5ad81,128.186442,-3.687599,5.0,ID.MA.AM,97123.0,16-06-21,13:32:00,3252,0.999,green,-,-
586,a7ab1ea71fda027cca7097b5e7e7c8b31500df3c,128.19422,-3.6937,18.0,ID.MA.AM,97121.0,16-06-21,13:32:02,38,1.0,green,-,-
587,2119855df54c0e27fb5a133d8dcabecb2b3d105d,128.192101,-3.677427,6.0,ID.MA.AM,97129.0,16-06-21,13:32:02,7,0.999,green,-,-
588,778a77820cc5814aed68793910728fb9a7cdf85c,128.16072,-3.711711,13.0,ID.MA.AM,97117.0,16-06-21,13:32:03,159,0.999,green,-,-
589,3ba938161f6433245992e6a38e9022208788ac76,128.105137,-3.699741,21.0,ID.MA.AM,97226.0,16-06-21,13:32:05,168,1.0,green,-,-
590,42e2952a0280336eaed618f9ad4171cbb8d5ad81,128.18645,-3.687599,9.0,ID.MA.AM,97123.0,16-06-21,13:32:07,3252,1.0,green,-,-
591,93a4d3718a7de3b9c873e466f619bbbccc3a8802,128.242643,-3.627205,14.0,ID.MA.AM,97215.0,16-06-21,13:32:12,132,0.999,green,-,-
592,f871a2169757d1bb9ce303ebff02b7b3b8ea71da,128.29224,-3.621621,6.0,ID.MA.MT,97544.0,16-06-21,13:32:12,9,1.0,green,-,-
593,bbfdb516e90cb80727164cff855fdb0b8cbd4cb6,128.18444,-3.68657,8.0,ID.MA.AM,97123.0,16-06-21,13:32:13,275,0.999,green,-,-
594,bbfdb516e90cb80727164cff855fdb0b8cbd4cb6,128.18444,-3.68657,9.0,ID.MA.AM,97123.0,16-06-21,13:32:14,275,0.999,green,-,-
595,8a812a2584130f0db9231d35eaf0e39265972a8b,128.15877,-3.707427,5.0,ID.MA.AM,97117.0,16-06-21,13:32:14,86,1.0,green,-,-
596,3ba938161f6433245992e6a38e9022208788ac76,128.10514,-3.69974,4.0,ID.MA.AM,97226.0,16-06-21,13:32:16,168,0.999,green,-,-
597,bbfdb516e90cb80727164cff855fdb0b8cbd4cb6,128.184443,-3.686565,5.0,ID.MA.AM,97123.0,16-06-21,13:32:17,275,1.0,green,-,-
598,bbfdb516e90cb80727164cff855fdb0b8cbd4cb6,128.184443,-3.686565,20.0,ID.MA.AM,97123.0,16-06-21,13:32:20,275,1.0,green,-,-
599,8a702966b0866e67e5f78d79a2f2a2858a416e9f,128.191627,-3.675675,13.0,ID.MA.AM,97129.0,16-06-21,13:32:21,74,0.999,green,-,-
600,d6819e3cc05cc6c91c42882171027039ba755d3f,128.182659,-3.694599,24.0,ID.MA.AM,97124.0,16-06-21,13:32:21,2,0.999,green,-,-
601,0186747938c9fdba4d5813d110c4290a3ee1d458,128.181574,-3.660387,3.0,ID.MA.AM,97223.0,16-06-21,13:32:23,1,1.0,green,-,-
602,89a5456e6ffe6024c208f25054f4a371f6bde752,129.92969,-2.995211,22.0,ID.MA.MT,97544.0,16-06-21,13:32:23,1,1.0,green,-,-
603,2341301e564bf23e2a5e8bc0f38e5167f6eb49f8,129.72861,-3.31333,8.0,ID.MA.MT,97544.0,16-06-21,13:32:23,24,0.999,green,-,-
604,5c05262d08fe85436782447d775023730d1f2bd5,128.66375,-3.567567,6.0,ID.MA.MT,97546.0,16-06-21,13:32:24,132,1.0,green,-,-
605,2341301e564bf23e2a5e8bc0f38e5167f6eb49f8,129.72861,-3.31333,21.0,ID.MA.MT,97544.0,16-06-21,13:32:24,24,1.0,green,-,-
606,2c12515901aa0f7c394464b2c41847583ff0c505,128.19087,-3.67526,10.0,ID.MA.AM,97129.0,16-06-21,13:32:26,1,1.0,green,-,-
607,3ba938161f6433245992e6a38e9022208788ac76,128.10513,-3.699741,4.0,ID.MA.AM,97226.0,16-06-21,13:32:26,168,0.999,green,-,-
608,3ba938161f6433245992e6a38e9022208788ac76,128.105137,-3.699741,5.0,ID.MA.AM,97226.0,16-06-21,13:32:28,168,1.0,green,-,-
609,79e093a3c242b1d121d2d8d1b7156b2dcd9ddc73,128.178262,-3.695592,9.0,ID.MA.AM,97126.0,16-06-21,13:32:28,14,0.999,green,-,-
610,2341301e564bf23e2a5e8bc0f38e5167f6eb49f8,129.728612,-3.313323,5.0,ID.MA.MT,97544.0,16-06-21,13:32:30,24,0.999,green,-,-
611,04b22dfc920fc296fd44bbf08b25fafefd596b88,128.327132,-3.585634,11.0,ID.MA.MT,97544.0,16-06-21,13:32:32,3,1.0,green,-,-
612,606ec54a05ddf2ddc9637ac8a68ad368b1552e84,128.182646,-3.698941,8.0,ID.MA.AM,97127.0,16-06-21,13:32:33,299,0.999,green,-,-
613,785d897ee763ab8c8027e745090e47a7e8f67025,128.137462,-3.675675,4.0,ID.MA.AM,97225.0,16-06-21,13:32:34,307,0.999,green,-,-
614,0095fbbdd8b7b4b32b4d954b85b89d92f2ba784d,128.253433,-3.632544,20.0,ID.MA.AM,97214.0,16-06-21,13:32:35,5,0.999,green,-,-
615,575ac90cf5a846f09f5e4ee56af9d2db6b49bf13,128.188011,-3.696774,11.0,ID.MA.AM,97121.0,16-06-21,13:32:35,77,1.0,green,-,-
616,785d897ee763ab8c8027e745090e47a7e8f67025,128.13746,-3.67568,9.0,ID.MA.AM,97225.0,16-06-21,13:32:35,307,1.0,green,-,-
617,92ee9fb18a401a17ea775a2bbe3536a4501b72c3,129.51172,-3.30378,7.0,ID.MA.MT,97544.0,16-06-21,13:32:35,4,0.999,green,-,-
618,785d897ee763ab8c8027e745090e47a7e8f67025,128.137462,-3.675675,8.0,ID.MA.AM,97225.0,16-06-21,13:32:36,307,1.0,green,-,-
619,575ac90cf5a846f09f5e4ee56af9d2db6b49bf13,128.188011,-3.696774,9.0,ID.MA.AM,97121.0,16-06-21,13:32:37,77,1.0,green,-,-
620,575ac90cf5a846f09f5e4ee56af9d2db6b49bf13,128.188011,-3.696774,14.0,ID.MA.AM,97121.0,16-06-21,13:32:38,77,0.999,green,-,-
621,3b414085adf336ef7ae3711977c44aecccdb7c0d,128.178747,-3.699188,13.0,ID.MA.AM,97126.0,16-06-21,13:32:44,430,1.0,green,-,-
622,3b414085adf336ef7ae3711977c44aecccdb7c0d,128.178747,-3.699188,5.0,ID.MA.AM,97126.0,16-06-21,13:32:45,430,1.0,green,-,-
623,7edef2dca5d6714c78709a0167ab5ab29f719d7b,128.42567,-3.438295,8.0,ID.MA.SB,97566.0,16-06-21,13:32:49,16,1.0,green,-,-
624,3ba938161f6433245992e6a38e9022208788ac76,128.105137,-3.699741,6.0,ID.MA.AM,97226.0,16-06-21,13:32:49,168,0.999,green,-,-
625,606ec54a05ddf2ddc9637ac8a68ad368b1552e84,128.18264,-3.69895,5.0,ID.MA.AM,97127.0,16-06-21,13:32:51,299,0.999,green,-,-
626,84699c562426d2fbd238ab132092120db92eff73,128.95765,-3.30172,6.0,ID.MA.MT,97544.0,16-06-21,13:32:51,197,1.0,green,-,-
627,a7ab1ea71fda027cca7097b5e7e7c8b31500df3c,128.19424,-3.6937,18.0,ID.MA.AM,97121.0,16-06-21,13:32:51,38,1.0,green,-,-
628,583d4dc3f04a218f3a3f98ac968ac4c6c998d057,128.31029,-3.62163,7.0,ID.MA.MT,97544.0,16-06-21,13:32:57,183,0.999,green,-,-
629,92ee9fb18a401a17ea775a2bbe3536a4501b72c3,129.51172,-3.303773,8.0,ID.MA.MT,97544.0,16-06-21,13:32:57,4,1.0,green,-,-
630,dfd11af04e71b85609c7853f30b0be97f535efcd,129.028141,-3.350042,7.0,ID.MA.MT,97544.0,16-06-21,13:32:58,6,0.999,green,-,-
631,ab3240d1df8877b4f5233df0e883f118301c7527,128.219348,-3.684517,24.0,ID.MA.AM,97128.0,16-06-21,13:33:01,10,1.0,green,-,-
632,606ec54a05ddf2ddc9637ac8a68ad368b1552e84,128.182646,-3.698941,11.0,ID.MA.AM,97127.0,16-06-21,13:33:04,299,0.999,green,-,-
633,93a4d3718a7de3b9c873e466f619bbbccc3a8802,128.242643,-3.627205,13.0,ID.MA.AM,97215.0,16-06-21,13:33:05,132,1.0,green,-,-
634,93a4d3718a7de3b9c873e466f619bbbccc3a8802,128.242643,-3.627205,4.0,ID.MA.AM,97215.0,16-06-21,13:33:06,132,1.0,green,-,-
635,93a4d3718a7de3b9c873e466f619bbbccc3a8802,128.242643,-3.627205,4.0,ID.MA.AM,97215.0,16-06-21,13:33:07,132,1.0,green,-,-
636,ab3240d1df8877b4f5233df0e883f118301c7527,128.219348,-3.684517,13.0,ID.MA.AM,97128.0,16-06-21,13:33:07,10,0.999,green,-,-
637,ab3240d1df8877b4f5233df0e883f118301c7527,128.219348,-3.684517,7.0,ID.MA.AM,97128.0,16-06-21,13:33:14,10,1.0,green,-,-
638,8a812a2584130f0db9231d35eaf0e39265972a8b,128.15877,-3.707427,11.0,ID.MA.AM,97117.0,16-06-21,13:33:14,86,0.999,green,-,-
639,92eccba470d505ca1aa9f8c939ad162a35bcd9ef,128.192993,-3.705716,8.0,ID.MA.AM,97129.0,16-06-21,13:33:15,28,0.999,green,-,-
640,ea862ac45d187c745d02f4a15ae3b6bb948cc0ea,128.186829,-3.684804,10.0,ID.MA.AM,97128.0,16-06-21,13:33:15,39,1.0,green,-,-
641,3ba938161f6433245992e6a38e9022208788ac76,128.10513,-3.699741,8.0,ID.MA.AM,97226.0,16-06-21,13:33:16,168,0.999,green,-,-
642,606ec54a05ddf2ddc9637ac8a68ad368b1552e84,128.182646,-3.698941,5.0,ID.MA.AM,97127.0,16-06-21,13:33:18,299,1.0,green,-,-
643,3ba938161f6433245992e6a38e9022208788ac76,128.10513,-3.699741,19.0,ID.MA.AM,97226.0,16-06-21,13:33:28,168,1.0,green,-,-
644,d9e11f3d2607a4da3820be17a8ecaed39ec9585f,128.191627,-3.675675,5.0,ID.MA.AM,97129.0,16-06-21,13:33:34,145,0.999,green,-,-
645,6c732f74d07bf3ad938516697cf75d9745c8d906,128.17834,-3.697983,15.0,ID.MA.AM,97126.0,16-06-21,13:33:35,6,1.0,green,-,-
646,a94d5ac78b98da855824d9477d0fa4d03fd7b76e,128.69212,-3.407538,22.0,ID.MA.SB,97565.0,16-06-21,13:33:38,12,0.999,green,-,-
647,4e34a5c35518c1e1d440ad89ab0dc52486f3d037,128.03658,-3.59516,12.0,ID.MA.MT,97543.0,16-06-21,13:33:40,1,0.999,green,-,-
648,785d897ee763ab8c8027e745090e47a7e8f67025,128.13746,-3.67568,22.0,ID.MA.AM,97225.0,16-06-21,13:33:44,307,0.999,green,-,-
649,fb2747a0e9d0500923b4681682079f9490a83491,127.866959,-3.182503,7.0,ID.MA.SB,,16-06-21,13:33:45,4,1.0,green,-,-
650,a26a2b9bef887cf210cc1eb1d39b0d0c63f625f1,128.196742,-3.062325,6.0,ID.MA.SB,97561.0,16-06-21,13:33:51,2,0.999,green,-,-
651,a26a2b9bef887cf210cc1eb1d39b0d0c63f625f1,128.196742,-3.062325,12.0,ID.MA.SB,97561.0,16-06-21,13:33:52,2,1.0,green,-,-
652,42c3a492ae6cf5d19d1bc2d484a9865669416880,128.218284,-3.629537,12.0,ID.MA.AM,97217.0,16-06-21,13:33:53,1,0.999,green,-,-
653,84699c562426d2fbd238ab132092120db92eff73,128.957654,-3.301712,7.0,ID.MA.MT,97544.0,16-06-21,13:33:57,197,0.999,green,-,-
654,a2a28e5408fbbeec5faf00e90d56398aac470b8c,128.238078,-3.621621,5.0,ID.MA.AM,97215.0,16-06-21,13:34:01,182,0.999,green,-,-
655,3ba938161f6433245992e6a38e9022208788ac76,128.105137,-3.699741,14.0,ID.MA.AM,97226.0,16-06-21,13:34:04,168,0.999,green,-,-
656,606ec54a05ddf2ddc9637ac8a68ad368b1552e84,128.182646,-3.698941,12.0,ID.MA.AM,97127.0,16-06-21,13:34:06,299,0.999,green,-,-
657,70d7663926396220e64b25cb3b0a3d9351732e02,128.228996,-3.626657,13.0,ID.MA.AM,97216.0,16-06-21,13:34:06,218,1.0,green,-,-
658,05d0eaaa20bf151df2a3f44a5c822dee80efeb49,128.20103,-3.67179,5.0,ID.MA.AM,97128.0,16-06-21,13:34:07,2,1.0,green,-,-
659,c3aaedcde6996eb4fcb2168d3115c5f7f980f5be,128.121871,-3.098487,8.0,ID.MA.SB,97561.0,16-06-21,13:34:11,63,1.0,green,-,-
660,c3aaedcde6996eb4fcb2168d3115c5f7f980f5be,128.121871,-3.098487,13.0,ID.MA.SB,97561.0,16-06-21,13:34:12,63,0.999,green,-,-
661,f2e4ac78716e0fc87795c393e72d4c3d87c219a8,128.164076,-3.708895,3.0,ID.MA.AM,97117.0,16-06-21,13:34:12,28,1.0,green,-,-
662,f2e4ac78716e0fc87795c393e72d4c3d87c219a8,128.164076,-3.708895,9.0,ID.MA.AM,97117.0,16-06-21,13:34:14,28,0.999,green,-,-
663,92ee9fb18a401a17ea775a2bbe3536a4501b72c3,129.51172,-3.303773,8.0,ID.MA.MT,97544.0,16-06-21,13:34:15,4,1.0,green,-,-
664,7d363aa66badf545746d828559fd92f34e7c54d8,128.164077,-3.708896,8.0,ID.MA.AM,97117.0,16-06-21,13:34:15,8,0.999,green,-,-
665,c3aaedcde6996eb4fcb2168d3115c5f7f980f5be,128.121871,-3.098487,11.0,ID.MA.SB,97561.0,16-06-21,13:34:15,63,1.0,green,-,-
666,f2e4ac78716e0fc87795c393e72d4c3d87c219a8,128.16407,-3.7089,9.0,ID.MA.AM,97117.0,16-06-21,13:34:16,28,0.999,green,-,-
667,f2e4ac78716e0fc87795c393e72d4c3d87c219a8,128.164076,-3.708895,10.0,ID.MA.AM,97117.0,16-06-21,13:34:17,28,1.0,green,-,-
668,f2e4ac78716e0fc87795c393e72d4c3d87c219a8,128.164076,-3.708895,14.0,ID.MA.AM,97117.0,16-06-21,13:34:19,28,0.999,green,-,-
669,9d5fc45f1e86a9b12de257350308216b3e59940c,128.361311,-3.333333,25.0,ID.MA.SB,97566.0,16-06-21,13:34:20,70,1.0,green,-,-
670,c3aaedcde6996eb4fcb2168d3115c5f7f980f5be,128.12187,-3.098487,13.0,ID.MA.SB,97561.0,16-06-21,13:34:21,63,0.999,green,-,-
671,92ee9fb18a401a17ea775a2bbe3536a4501b72c3,129.51172,-3.303773,11.0,ID.MA.MT,97544.0,16-06-21,13:34:21,4,1.0,green,-,-
672,c3aaedcde6996eb4fcb2168d3115c5f7f980f5be,128.121871,-3.098487,8.0,ID.MA.SB,97561.0,16-06-21,13:34:22,63,0.999,green,-,-
673,606ec54a05ddf2ddc9637ac8a68ad368b1552e84,128.182646,-3.698941,15.0,ID.MA.AM,97127.0,16-06-21,13:34:24,299,1.0,green,-,-
674,f2e4ac78716e0fc87795c393e72d4c3d87c219a8,128.16407,-3.7089,7.0,ID.MA.AM,97117.0,16-06-21,13:34:25,28,0.999,green,-,-
675,1b3392bcfdcf38307b6af05b9750c94ff6e3381b,128.246447,-3.624681,7.0,ID.MA.AM,97214.0,16-06-21,13:34:29,6,0.999,green,-,-
676,b983879d8a1c4be6078aa31239a1037f928afa8e,128.21228,-3.693693,9.0,ID.MA.AM,97129.0,16-06-21,13:34:29,177,1.0,green,-,-
